,PARTNER NAME,COUNTRY,WEEK,DEPARTMENT,ITEM CODE(16 DIGITS),CLASSNAME,SEASON,STYLE NAME,COLOUR NAME,DESCRIPTION,ORIGINAL RRP,SALES VALUE LAST WEEK LOCAL,SALES UNITS LAST WEEK,STORE STOCK UNITS
133,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081511,DM FS - SFASH,SS22,SHIRE,511TAN-LEATHER,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
134,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081484,DM FS - SFASH,SS22,SHIRE,BLACK484,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
135,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081511,DM FS - SFASH,SS22,SHIRE,511TAN-LEATHER,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
136,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081484,DM FS - SFASH,SS22,SHIRE,BLACK484,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
137,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081484,DM FS - SFASH,SS22,SHIRE,BLACK484,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
138,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081511,DM FS - SFASH,SS22,SHIRE,511TAN-LEATHER,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
139,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081511,DM FS - SFASH,SS22,SHIRE,511TAN-LEATHER,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
140,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081511,DM FS - SFASH,SS22,SHIRE,511TAN-LEATHER,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
141,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081484,DM FS - SFASH,SS22,SHIRE,BLACK484,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
142,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081484,DM FS - SFASH,SS22,SHIRE,BLACK484,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
143,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081484,DM FS - SFASH,SS22,SHIRE,BLACK484,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
144,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279504550081511,DM FS - SFASH,SS22,SHIRE,511TAN-LEATHER,BACKLESS SNAFFLE LOAF,0.0,0.0,0.0,0.0
145,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279509520041511,DM FS - SFASH,SS22,SIRE,511TAN,BACKLESS WOVEN TRIM L,0.0,0.0,0.0,0.0
146,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279509520041511,DM FS - SFASH,SS22,SIRE,511TAN,BACKLESS WOVEN TRIM L,0.0,0.0,0.0,0.0
147,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279509520041511,DM FS - SFASH,SS22,SIRE,511TAN,BACKLESS WOVEN TRIM L,0.0,0.0,0.0,0.0
148,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279509520041511,DM FS - SFASH,SS22,SIRE,511TAN,BACKLESS WOVEN TRIM L,0.0,0.0,0.0,0.0
149,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279509520041509,DM FS - SFASH,SS22,SIRE,509BROWN,BACKLESS WOVEN TRIM L,0.0,0.0,0.0,0.0
150,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279509520041509,DM FS - SFASH,SS22,SIRE,509BROWN,BACKLESS WOVEN TRIM L,0.0,0.0,0.0,0.0
151,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279509520041509,DM FS - SFASH,SS22,SIRE,509BROWN,BACKLESS WOVEN TRIM L,0.0,0.0,0.0,0.0
152,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0279509520041509,DM FS - SFASH,SS22,SIRE,509BROWN,BACKLESS WOVEN TRIM L,0.0,0.0,0.0,0.0
153,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,AW22,IDDA,509BROWN-LEATHER,BACKSTRAP SANDAL,2744000.0,0.0,0.0,28.0
154,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,AW22,IDDA,509BROWN-LEATHER,BACKSTRAP SANDAL,1862000.0,0.0,0.0,19.0
155,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,SS22,IDDA,484BLACK,BACKSTRAP SANDAL,0.0,0.0,0.0,0.0
156,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,SS22,IDDA,509BROWN,BACKSTRAP SANDAL,0.0,0.0,0.0,0.0
157,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,AW22,IDDA,509BROWN-LEATHER,BACKSTRAP SANDAL,686000.0,65116.28,1.0,7.0
158,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,AW22,IDDA,509BROWN-LEATHER,BACKSTRAP SANDAL,392000.0,65116.28,1.0,4.0
159,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,SS22,IDDA,509BROWN,BACKSTRAP SANDAL,0.0,0.0,0.0,0.0
160,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,SS22,IDDA,484BLACK,BACKSTRAP SANDAL,0.0,0.0,0.0,0.0
161,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,SS22,IDDA,484BLACK,BACKSTRAP SANDAL,0.0,0.0,0.0,0.0
162,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,SS22,IDDA,484BLACK,BACKSTRAP SANDAL,0.0,0.0,0.0,0.0
163,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,SS22,IDDA,484BLACK,BACKSTRAP SANDAL,0.0,0.0,0.0,0.0
164,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,1426510000000000,DMSU SNDLS - CORE,SS22,IDDA,484BLACK,BACKSTRAP SANDAL,0.0,0.0,0.0,0.0
165,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0079500620061487,DL DS-HIGHFASHION,SS23,MUSICAL,028BLACK,BARELY THERE SANDAL,670000.0,0.0,0.0,5.0
166,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940366028,DL DS-HIGHFASHION,SS23,MAGNUM,797NUDE,BARELY THERE SANDAL,310000.0,0.0,0.0,2.0
167,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0079500620061487,DL DS-HIGHFASHION,SS23,MUSICAL,028BLACK,BARELY THERE SANDAL,402000.0,0.0,0.0,3.0
168,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940366028,DL DS-HIGHFASHION,SS23,MAGNUM,797NUDE,BARELY THERE SANDAL,1240000.0,0.0,0.0,8.0
169,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0079500620061487,DL DS-HIGHFASHION,SS23,MUSICAL,028BLACK,BARELY THERE SANDAL,402000.0,0.0,0.0,3.0
170,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0079500620061487,DL DS-HIGHFASHION,SS23,MUSICAL,028BLACK,BARELY THERE SANDAL,804000.0,0.0,0.0,6.0
171,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940366028,DL DS-HIGHFASHION,SS23,MAGNUM,797NUDE,BARELY THERE SANDAL,1240000.0,0.0,0.0,8.0
172,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029764,DL DS-HIGHFASHION,AW22,MUSICAL,764PINK-REPTILE_,BARELY THERE SANDAL,268000.0,0.0,0.0,2.0
173,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029764,DL DS-HIGHFASHION,AW22,MUSICAL,764PINK-REPTILE_,BARELY THERE SANDAL,268000.0,0.0,0.0,2.0
174,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029764,DL DS-HIGHFASHION,AW22,MUSICAL,764PINK-REPTILE_,BARELY THERE SANDAL,536000.0,0.0,0.0,4.0
175,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029764,DL DS-HIGHFASHION,AW22,MUSICAL,764PINK-REPTILE_,BARELY THERE SANDAL,536000.0,0.0,0.0,4.0
176,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940364380,DL DS-HIGHFASHION,SS23,MAGNUM,797NUDE,BARELY THERE SANDAL,310000.0,0.0,0.0,2.0
177,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029764,DL DS-HIGHFASHION,AW22,MUSICAL,764PINK-REPTILE_,BARELY THERE SANDAL,268000.0,0.0,0.0,2.0
178,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029764,DL DS-HIGHFASHION,AW22,MUSICAL,764PINK-REPTILE_,BARELY THERE SANDAL,134000.0,0.0,0.0,1.0
179,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0079500620061487,DL DS-HIGHFASHION,SS23,MUSICAL,028BLACK,BARELY THERE SANDAL,268000.0,0.0,0.0,2.0
180,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940366028,DL DS-HIGHFASHION,SS23,MAGNUM,797NUDE,BARELY THERE SANDAL,310000.0,0.0,0.0,2.0
181,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940366028,DL DS-HIGHFASHION,SS23,MAGNUM,797NUDE,BARELY THERE SANDAL,620000.0,0.0,0.0,4.0
182,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075500620044484,DL DS-HIGHFASHION,SS23,MUSICAL,690METALLIC,BARELY THERE SANDAL,268000.0,0.0,0.0,2.0
183,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075500620044625,DL DS-HIGHFASHION,SS23,MUSICAL,690METALLIC,BARELY THERE SANDAL,268000.0,0.0,0.0,2.0
184,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075500620044625,DL DS-HIGHFASHION,SS23,MUSICAL,690METALLIC,BARELY THERE SANDAL,670000.0,0.0,0.0,5.0
185,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075500620044625,DL DS-HIGHFASHION,SS23,MUSICAL,690METALLIC,BARELY THERE SANDAL,536000.0,0.0,0.0,4.0
186,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075500620044625,DL DS-HIGHFASHION,SS23,MUSICAL,690METALLIC,BARELY THERE SANDAL,402000.0,0.0,0.0,3.0
187,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075500620044625,DL DS-HIGHFASHION,SS23,MUSICAL,690METALLIC,BARELY THERE SANDAL,402000.0,0.0,0.0,3.0
188,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075508750004397,DL DS-HIGHFASHION,SS23,MUSICAL,628BLUSH,BARELY THERE SANDAL,670000.0,0.0,0.0,5.0
189,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075508750004397,DL DS-HIGHFASHION,SS23,MUSICAL,628BLUSH,BARELY THERE SANDAL,536000.0,0.0,0.0,4.0
190,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075508750005556,DL DS-HIGHFASHION,SS23,MUSICAL,028BLACK,BARELY THERE SANDAL,134000.0,0.0,0.0,1.0
191,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075508750004397,DL DS-HIGHFASHION,SS23,MUSICAL,628BLUSH,BARELY THERE SANDAL,536000.0,0.0,0.0,4.0
192,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075500620044625,DL DS-HIGHFASHION,SS23,MUSICAL,628BLUSH,BARELY THERE SANDAL,268000.0,0.0,0.0,2.0
193,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075508750004397,DL DS-HIGHFASHION,SS23,MUSICAL,628BLUSH,BARELY THERE SANDAL,268000.0,0.0,0.0,2.0
194,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0075508750004397,DL DS-HIGHFASHION,SS23,MUSICAL,628BLUSH,BARELY THERE SANDAL,536000.0,0.0,0.0,4.0
195,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005002,DL DS-HIGHFASHION,AW20,MOJOS,MULTI002,BARELY THERE STRAPPY,0.0,0.0,0.0,0.0
196,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005002,DL DS-HIGHFASHION,AW20,MOJOS,MULTI002,BARELY THERE STRAPPY,150000.0,0.0,0.0,2.0
197,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005002,DL DS-HIGHFASHION,AW20,MOJOS,MULTI002,BARELY THERE STRAPPY,0.0,0.0,0.0,0.0
198,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005498,DL DS-HIGHFASHION,SS21,MOJOS,PINK498,BARELY THERE STRAPPY,0.0,0.0,0.0,0.0
199,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005002,DL DS-HIGHFASHION,AW20,MOJOS,MULTI002,BARELY THERE STRAPPY,0.0,0.0,0.0,0.0
200,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005498,DL DS-HIGHFASHION,SS21,MOJOS,PINK498,BARELY THERE STRAPPY,0.0,0.0,0.0,0.0
201,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005002,DL DS-HIGHFASHION,AW20,MOJOS,MULTI002,BARELY THERE STRAPPY,150000.0,0.0,0.0,2.0
202,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005498,DL DS-HIGHFASHION,SS21,MOJOS,PINK498,BARELY THERE STRAPPY,0.0,0.0,0.0,0.0
203,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005498,DL DS-HIGHFASHION,SS21,MOJOS,PINK498,BARELY THERE STRAPPY,0.0,0.0,0.0,0.0
204,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005002,DL DS-HIGHFASHION,AW20,MOJOS,MULTI002,BARELY THERE STRAPPY,75000.0,0.0,0.0,1.0
205,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005498,DL DS-HIGHFASHION,SS21,MOJOS,PINK498,BARELY THERE STRAPPY,75000.0,0.0,0.0,1.0
206,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940005498,DL DS-HIGHFASHION,SS21,MOJOS,PINK498,BARELY THERE STRAPPY,0.0,0.0,0.0,0.0
207,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940047488,DL DS-OCCASION,SS19,MYDRO,488LEOPARD,BASIC 2 PART DRESSY S,0.0,0.0,0.0,0.0
208,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940047488,DL DS-OCCASION,SS19,MYDRO,488LEOPARD,BASIC 2 PART DRESSY S,0.0,0.0,0.0,0.0
209,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940047488,DL DS-OCCASION,SS19,MYDRO,488LEOPARD,BASIC 2 PART DRESSY S,292000.0,0.0,0.0,4.0
210,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940047488,DL DS-OCCASION,SS19,MYDRO,488LEOPARD,BASIC 2 PART DRESSY S,0.0,0.0,0.0,0.0
211,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES ACCESSORIES,0024500110016351,DA DAB - MINI,SS23,DOTS,351TAN,BEAD HANDLE GRAB TOTE,1782000.0,0.0,0.0,11.0
212,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,MARRIAGE,513IVORY-SATIN,BEADED ANKLE TRIM WED,888000.0,0.0,0.0,4.0
213,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,MARRIAGE,513IVORY-SATIN,BEADED ANKLE TRIM WED,444000.0,0.0,0.0,2.0
214,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,MARRIAGE,513IVORY-SATIN,BEADED ANKLE TRIM WED,444000.0,0.0,0.0,2.0
215,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,MARRIAGE,513IVORY-SATIN,BEADED ANKLE TRIM WED,888000.0,0.0,0.0,4.0
216,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015061,DL DS-OCCASION,SS23,MEYE,061NUDE-PATENT_S,BLOCK HEEL 2 PART SAN,82000.0,0.0,0.0,1.0
217,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015061,DL DS-OCCASION,SS23,MEYE,061NUDE-PATENT_S,BLOCK HEEL 2 PART SAN,82000.0,0.0,0.0,1.0
218,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015061,DL DS-OCCASION,SS23,MEYE,061NUDE-PATENT_S,BLOCK HEEL 2 PART SAN,328000.0,0.0,0.0,4.0
219,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015061,DL DS-OCCASION,SS23,MEYE,061NUDE-PATENT_S,BLOCK HEEL 2 PART SAN,246000.0,0.0,0.0,3.0
220,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015061,DL DS-OCCASION,SS23,MEYE,061NUDE-PATENT_S,BLOCK HEEL 2 PART SAN,574000.0,0.0,0.0,7.0
221,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015708,DL DS-OCCASION,AW22,MEYE,708ROSE_GOLD-FAB,BLOCK HEEL 2 PART SAN,82000.0,0.0,0.0,1.0
222,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015708,DL DS-OCCASION,AW22,MEYE,708ROSE_GOLD-FAB,BLOCK HEEL 2 PART SAN,0.0,0.0,0.0,0.0
223,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015708,DL DS-OCCASION,AW22,MEYE,708ROSE_GOLD-FAB,BLOCK HEEL 2 PART SAN,164000.0,0.0,0.0,2.0
224,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015708,DL DS-OCCASION,AW22,MEYE,708ROSE_GOLD-FAB,BLOCK HEEL 2 PART SAN,164000.0,0.0,0.0,2.0
225,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015708,DL DS-OCCASION,AW22,MEYE,708ROSE_GOLD-FAB,BLOCK HEEL 2 PART SAN,164000.0,0.0,0.0,2.0
226,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015061,DL DS-OCCASION,SS23,MEYE,061NUDE-PATENT_S,BLOCK HEEL 2 PART SAN,0.0,54883.72,1.0,0.0
227,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620015708,DL DS-OCCASION,AW22,MEYE,708ROSE_GOLD-FAB,BLOCK HEEL 2 PART SAN,246000.0,0.0,0.0,3.0
228,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012596,DL DS-OCCASION,AW21,MERLOW,ROSE GOLD596,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
229,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012596,DL DS-OCCASION,AW21,MERLOW,ROSE GOLD596,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
230,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012596,DL DS-OCCASION,AW21,MERLOW,ROSE GOLD596,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
231,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012052,DL DS-OCCASION,AW21,MERLOW,BLACK052,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
232,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012052,DL DS-OCCASION,AW21,MERLOW,BLACK052,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
233,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012052,DL DS-OCCASION,AW21,MERLOW,BLACK052,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
234,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012596,DL DS-OCCASION,AW21,MERLOW,ROSE GOLD596,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
235,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012596,DL DS-OCCASION,AW21,MERLOW,ROSE GOLD596,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
236,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012052,DL DS-OCCASION,AW21,MERLOW,BLACK052,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
237,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012596,DL DS-OCCASION,AW21,MERLOW,ROSE GOLD596,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
238,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012052,DL DS-OCCASION,AW21,MERLOW,BLACK052,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
239,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088500620012052,DL DS-OCCASION,AW21,MERLOW,BLACK052,BLOCK HEEL DD STUD MU,0.0,0.0,0.0,0.0
240,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0076511190002484,DL CA-LOAFER,AW22,GROUNDED,484BLACK,BLOCK HEEL PENNY LOAF,0.0,0.0,0.0,0.0
241,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0076511190002484,DL CA-LOAFER,AW22,GROUNDED,484BLACK,BLOCK HEEL PENNY LOAF,0.0,0.0,0.0,0.0
242,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0076511190002484,DL CA-LOAFER,AW22,GROUNDED,484BLACK,BLOCK HEEL PENNY LOAF,0.0,0.0,0.0,0.0
243,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0076511190002484,DL CA-LOAFER,AW22,GROUNDED,484BLACK,BLOCK HEEL PENNY LOAF,157000.0,0.0,0.0,1.0
244,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0076511190002484,DL CA-LOAFER,AW22,GROUNDED,484BLACK,BLOCK HEEL PENNY LOAF,157000.0,0.0,0.0,1.0
245,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0076511190002484,DL CA-LOAFER,AW22,GROUNDED,484BLACK,BLOCK HEEL PENNY LOAF,157000.0,0.0,0.0,1.0
246,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0095504510016745,DL OC-SMART,AW22,COASTE,745NUDE -PATENT,BLOCK HEEL SLING COUR,0.0,0.0,0.0,0.0
247,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0095504510016745,DL OC-SMART,AW22,COASTE,745NUDE -PATENT,BLOCK HEEL SLING COUR,0.0,0.0,0.0,0.0
248,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0095504510016745,DL OC-SMART,AW22,COASTE,745NUDE -PATENT,BLOCK HEEL SLING COUR,314000.0,0.0,0.0,2.0
249,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0095504510016556,DL OC-SMART,SS22,COASTE,556BLACK-REPTILE,BLOCK HEEL SLING COUR,0.0,0.0,0.0,0.0
250,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0095504510016556,DL OC-SMART,SS22,COASTE,556BLACK-REPTILE,BLOCK HEEL SLING COUR,157000.0,0.0,0.0,1.0
251,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0095504510016556,DL OC-SMART,SS22,COASTE,556BLACK-REPTILE,BLOCK HEEL SLING COUR,314000.0,0.0,0.0,2.0
252,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0095504510016556,DL OC-SMART,SS22,COASTE,556BLACK-REPTILE,BLOCK HEEL SLING COUR,0.0,0.0,0.0,0.0
253,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0095504510016745,DL OC-SMART,AW22,COASTE,745NUDE -PATENT,BLOCK HEEL SLING COUR,0.0,0.0,0.0,0.0
254,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES ACCESSORIES,2009510000000000,WOVEN SCARVES,AW22,LONNIE,108LEOPARD,BLURRED LEOPARD SCARF,0.0,0.0,0.0,0.0
255,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520044484,DM CS - SFASH,AW22,BODIE,484BLACK,BOBBLE SOLE GRAIN TIE,378000.0,0.0,0.0,3.0
256,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520044484,DM CS - SFASH,AW22,BODIE,484BLACK,BOBBLE SOLE GRAIN TIE,126000.0,0.0,0.0,1.0
257,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520044514,DM CS - SFASH,AW22,BODIE,514DARK BROWN,BOBBLE SOLE GRAIN TIE,0.0,0.0,0.0,0.0
258,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520044484,DM CS - SFASH,AW22,BODIE,484BLACK,BOBBLE SOLE GRAIN TIE,0.0,0.0,0.0,0.0
259,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520044484,DM CS - SFASH,AW22,BODIE,484BLACK,BOBBLE SOLE GRAIN TIE,0.0,0.0,0.0,0.0
260,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520044514,DM CS - SFASH,AW22,BODIE,514DARK BROWN,BOBBLE SOLE GRAIN TIE,126000.0,0.0,0.0,1.0
261,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520044514,DM CS - SFASH,AW22,BODIE,514DARK BROWN,BOBBLE SOLE GRAIN TIE,0.0,83720.93,1.0,0.0
262,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520044514,DM CS - SFASH,AW22,BODIE,514DARK BROWN,BOBBLE SOLE GRAIN TIE,0.0,0.0,0.0,0.0
263,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520030511,DM CS - SFASH,AW22,BOUND,511TAN,BOBBLE SOLE WOVEN TIE,378000.0,0.0,0.0,3.0
264,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520030511,DM CS - SFASH,AW22,BOUND,511TAN,BOBBLE SOLE WOVEN TIE,252000.0,0.0,0.0,2.0
265,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520030511,DM CS - SFASH,AW22,BOUND,511TAN,BOBBLE SOLE WOVEN TIE,252000.0,0.0,0.0,2.0
266,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520030855,DM CS - SFASH,AW22,BOUND,855DARK NAVY NUB,BOBBLE SOLE WOVEN TIE,0.0,0.0,0.0,0.0
267,SMARTMARTLTD,NIGERIA,30.0,DUNE MENS,0274509520030855,DM CS - SFASH,AW22,BOUND,855DARK NAVY NUB,BOBBLE SOLE WOVEN TIE,252000.0,0.0,0.0,2.0
